peak_order,sample_index,milliseconds,timestamp
34799,6334570,31672850.0,2018-04-18 03:20:02.850000
34800,6334723,31673615.0,2018-04-18 03:20:03.615000
34801,6334858,31674290.0,2018-04-18 03:20:04.290000
34802,6335047,31675235.0,2018-04-18 03:20:05.235000
34803,6335233,31676165.0,2018-04-18 03:20:06.165000
34804,6335420,31677100.0,2018-04-18 03:20:07.100000
34805,6335623,31678115.0,2018-04-18 03:20:08.115000
34806,6335809,31679045.0,2018-04-18 03:20:09.045000
34807,6335982,31679910.0,2018-04-18 03:20:09.910000
34808,6336155,31680775.0,2018-04-18 03:20:10.775000
34809,6336301,31681505.0,2018-04-18 03:20:11.505000
34810,6336464,31682320.0,2018-04-18 03:20:12.320000
34811,6336629,31683145.0,2018-04-18 03:20:13.145000
34812,6336851,31684255.0,2018-04-18 03:20:14.255000
34813,6337031,31685155.0,2018-04-18 03:20:15.155000
34814,6337205,31686025.0,2018-04-18 03:20:16.025000
34815,6337375,31686875.0,2018-04-18 03:20:16.875000
34816,6337541,31687705.0,2018-04-18 03:20:17.705000
34817,6337701,31688505.0,2018-04-18 03:20:18.505000
34818,6337868,31689340.0,2018-04-18 03:20:19.340000
34819,6338036,31690180.0,2018-04-18 03:20:20.180000
34820,6338193,31690965.0,2018-04-18 03:20:20.965000
34821,6338367,31691835.0,2018-04-18 03:20:21.835000
34822,6338534,31692670.0,2018-04-18 03:20:22.670000
34823,6338696,31693480.0,2018-04-18 03:20:23.480000
34824,6338866,31694330.0,2018-04-18 03:20:24.330000
34825,6339030,31695150.0,2018-04-18 03:20:25.150000
34826,6339194,31695970.0,2018-04-18 03:20:25.970000
34827,6339361,31696805.0,2018-04-18 03:20:26.805000
34828,6339559,31697795.0,2018-04-18 03:20:27.795000
34829,6339751,31698755.0,2018-04-18 03:20:28.755000
34830,6339944,31699720.0,2018-04-18 03:20:29.720000
34831,6340144,31700720.0,2018-04-18 03:20:30.720000
34832,6340356,31701780.0,2018-04-18 03:20:31.780000
34833,6340524,31702620.0,2018-04-18 03:20:32.620000
34834,6340756,31703780.0,2018-04-18 03:20:33.780000
34835,6340931,31704655.0,2018-04-18 03:20:34.655000
34836,6341111,31705555.0,2018-04-18 03:20:35.555000
34837,6341269,31706345.0,2018-04-18 03:20:36.345000
34838,6341461,31707305.0,2018-04-18 03:20:37.305000
34839,6341640,31708200.0,2018-04-18 03:20:38.200000
34840,6341794,31708970.0,2018-04-18 03:20:38.970000
34841,6341965,31709825.0,2018-04-18 03:20:39.825000
34842,6342164,31710820.0,2018-04-18 03:20:40.820000
34843,6342301,31711505.0,2018-04-18 03:20:41.505000
34844,6342472,31712360.0,2018-04-18 03:20:42.360000
34845,6342708,31713540.0,2018-04-18 03:20:43.540000
34846,6342905,31714525.0,2018-04-18 03:20:44.525000
34847,6343072,31715360.0,2018-04-18 03:20:45.360000
34848,6343205,31716025.0,2018-04-18 03:20:46.025000
34849,6343442,31717210.0,2018-04-18 03:20:47.210000
34850,6343624,31718120.0,2018-04-18 03:20:48.120000
34851,6343797,31718985.0,2018-04-18 03:20:48.985000
34852,6343967,31719835.0,2018-04-18 03:20:49.835000
34853,6344146,31720730.0,2018-04-18 03:20:50.730000
34854,6344277,31721385.0,2018-04-18 03:20:51.385000
34855,6344518,31722590.0,2018-04-18 03:20:52.590000
34856,6344733,31723665.0,2018-04-18 03:20:53.665000
34857,6344896,31724480.0,2018-04-18 03:20:54.480000
34858,6345060,31725300.0,2018-04-18 03:20:55.300000
34859,6345223,31726115.0,2018-04-18 03:20:56.115000
34860,6345393,31726965.0,2018-04-18 03:20:56.965000
34861,6345624,31728120.0,2018-04-18 03:20:58.120000
34862,6345854,31729270.0,2018-04-18 03:20:59.270000
34863,6346050,31730250.0,2018-04-18 03:21:00.250000
34864,6346233,31731165.0,2018-04-18 03:21:01.165000
34865,6346426,31732130.0,2018-04-18 03:21:02.130000
34866,6346615,31733075.0,2018-04-18 03:21:03.075000
34867,6346798,31733990.0,2018-04-18 03:21:03.990000
34868,6346963,31734815.0,2018-04-18 03:21:04.815000
34869,6347162,31735810.0,2018-04-18 03:21:05.810000
34870,6347325,31736625.0,2018-04-18 03:21:06.625000
34871,6347554,31737770.0,2018-04-18 03:21:07.770000
34872,6347747,31738735.0,2018-04-18 03:21:08.735000
34873,6347920,31739600.0,2018-04-18 03:21:09.600000
34874,6348055,31740275.0,2018-04-18 03:21:10.275000
34875,6348207,31741035.0,2018-04-18 03:21:11.035000
34876,6348362,31741810.0,2018-04-18 03:21:11.810000
34877,6348529,31742645.0,2018-04-18 03:21:12.645000
34878,6348721,31743605.0,2018-04-18 03:21:13.605000
34879,6348907,31744535.0,2018-04-18 03:21:14.535000
34880,6349109,31745545.0,2018-04-18 03:21:15.545000
34881,6349283,31746415.0,2018-04-18 03:21:16.415000
34882,6349503,31747515.0,2018-04-18 03:21:17.515000
34883,6349683,31748415.0,2018-04-18 03:21:18.415000
34884,6349869,31749345.0,2018-04-18 03:21:19.345000
34885,6350047,31750235.0,2018-04-18 03:21:20.235000
34886,6350232,31751160.0,2018-04-18 03:21:21.160000
34887,6350393,31751965.0,2018-04-18 03:21:21.965000
34888,6350545,31752725.0,2018-04-18 03:21:22.725000
34889,6350711,31753555.0,2018-04-18 03:21:23.555000
34890,6350939,31754695.0,2018-04-18 03:21:24.695000
34891,6351088,31755440.0,2018-04-18 03:21:25.440000
34892,6351292,31756460.0,2018-04-18 03:21:26.460000
34893,6351475,31757375.0,2018-04-18 03:21:27.375000
34894,6351663,31758315.0,2018-04-18 03:21:28.315000
34895,6351805,31759025.0,2018-04-18 03:21:29.025000
34896,6351980,31759900.0,2018-04-18 03:21:29.900000
34897,6352154,31760770.0,2018-04-18 03:21:30.770000
34898,6352315,31761575.0,2018-04-18 03:21:31.575000
34899,6352529,31762645.0,2018-04-18 03:21:32.645000
34900,6352723,31763615.0,2018-04-18 03:21:33.615000
34901,6352899,31764495.0,2018-04-18 03:21:34.495000
34902,6353102,31765510.0,2018-04-18 03:21:35.510000
34903,6353283,31766415.0,2018-04-18 03:21:36.415000
34904,6353407,31767035.0,2018-04-18 03:21:37.035000
34905,6353597,31767985.0,2018-04-18 03:21:37.985000
34906,6353777,31768885.0,2018-04-18 03:21:38.885000
34907,6353934,31769670.0,2018-04-18 03:21:39.670000
34908,6354095,31770475.0,2018-04-18 03:21:40.475000
34909,6354250,31771250.0,2018-04-18 03:21:41.250000
34910,6354427,31772135.0,2018-04-18 03:21:42.135000
34911,6354618,31773090.0,2018-04-18 03:21:43.090000
34912,6354759,31773795.0,2018-04-18 03:21:43.795000
34913,6354906,31774530.0,2018-04-18 03:21:44.530000
34914,6355073,31775365.0,2018-04-18 03:21:45.365000
34915,6355230,31776150.0,2018-04-18 03:21:46.150000
34916,6355392,31776960.0,2018-04-18 03:21:46.960000
34917,6355574,31777870.0,2018-04-18 03:21:47.870000
34918,6355743,31778715.0,2018-04-18 03:21:48.715000
34919,6355910,31779550.0,2018-04-18 03:21:49.550000
34920,6356106,31780530.0,2018-04-18 03:21:50.530000
34921,6356367,31781835.0,2018-04-18 03:21:51.835000
34922,6356556,31782780.0,2018-04-18 03:21:52.780000
34923,6356717,31783585.0,2018-04-18 03:21:53.585000
34924,6356882,31784410.0,2018-04-18 03:21:54.410000
34925,6357063,31785315.0,2018-04-18 03:21:55.315000
34926,6357223,31786115.0,2018-04-18 03:21:56.115000
34927,6357406,31787030.0,2018-04-18 03:21:57.030000
34928,6357577,31787885.0,2018-04-18 03:21:57.885000
34929,6357753,31788765.0,2018-04-18 03:21:58.765000
34930,6357905,31789525.0,2018-04-18 03:21:59.525000
34931,6358142,31790710.0,2018-04-18 03:22:00.710000
34932,6358273,31791365.0,2018-04-18 03:22:01.365000
34933,6358420,31792100.0,2018-04-18 03:22:02.100000
34934,6358589,31792945.0,2018-04-18 03:22:02.945000
34935,6358758,31793790.0,2018-04-18 03:22:03.790000
34936,6358938,31794690.0,2018-04-18 03:22:04.690000
34937,6359154,31795770.0,2018-04-18 03:22:05.770000
34938,6359286,31796430.0,2018-04-18 03:22:06.430000
34939,6359436,31797180.0,2018-04-18 03:22:07.180000
34940,6359587,31797935.0,2018-04-18 03:22:07.935000
34941,6359778,31798890.0,2018-04-18 03:22:08.890000
34942,6359908,31799540.0,2018-04-18 03:22:09.540000
34943,6360078,31800390.0,2018-04-18 03:22:10.390000
34944,6360289,31801445.0,2018-04-18 03:22:11.445000
34945,6360458,31802290.0,2018-04-18 03:22:12.290000
34946,6360631,31803155.0,2018-04-18 03:22:13.155000
34947,6360814,31804070.0,2018-04-18 03:22:14.070000
34948,6361039,31805195.0,2018-04-18 03:22:15.195000
34949,6361245,31806225.0,2018-04-18 03:22:16.225000
34950,6361421,31807105.0,2018-04-18 03:22:17.105000
34951,6361595,31807975.0,2018-04-18 03:22:17.975000
34952,6361789,31808945.0,2018-04-18 03:22:18.945000
34953,6361956,31809780.0,2018-04-18 03:22:19.780000
34954,6362134,31810670.0,2018-04-18 03:22:20.670000
34955,6362299,31811495.0,2018-04-18 03:22:21.495000
34956,6362468,31812340.0,2018-04-18 03:22:22.340000
34957,6362594,31812970.0,2018-04-18 03:22:22.970000
34958,6362760,31813800.0,2018-04-18 03:22:23.800000
34959,6362941,31814705.0,2018-04-18 03:22:24.705000
34960,6363106,31815530.0,2018-04-18 03:22:25.530000
34961,6363302,31816510.0,2018-04-18 03:22:26.510000
34962,6363479,31817395.0,2018-04-18 03:22:27.395000
34963,6363637,31818185.0,2018-04-18 03:22:28.185000
34964,6363769,31818845.0,2018-04-18 03:22:28.845000
34965,6363930,31819650.0,2018-04-18 03:22:29.650000
34966,6364105,31820525.0,2018-04-18 03:22:30.525000
34967,6364247,31821235.0,2018-04-18 03:22:31.235000
34968,6364397,31821985.0,2018-04-18 03:22:31.985000
34969,6364548,31822740.0,2018-04-18 03:22:32.740000
34970,6364712,31823560.0,2018-04-18 03:22:33.560000
34971,6364897,31824485.0,2018-04-18 03:22:34.485000
34972,6365078,31825390.0,2018-04-18 03:22:35.390000
34973,6365223,31826115.0,2018-04-18 03:22:36.115000
34974,6365409,31827045.0,2018-04-18 03:22:37.045000
34975,6365596,31827980.0,2018-04-18 03:22:37.980000
34976,6365786,31828930.0,2018-04-18 03:22:38.930000
34977,6365950,31829750.0,2018-04-18 03:22:39.750000
34978,6366103,31830515.0,2018-04-18 03:22:40.515000
34979,6366278,31831390.0,2018-04-18 03:22:41.390000
34980,6366435,31832175.0,2018-04-18 03:22:42.175000
34981,6366617,31833085.0,2018-04-18 03:22:43.085000
34982,6366795,31833975.0,2018-04-18 03:22:43.975000
34983,6366960,31834800.0,2018-04-18 03:22:44.800000
34984,6367138,31835690.0,2018-04-18 03:22:45.690000
34985,6367303,31836515.0,2018-04-18 03:22:46.515000
34986,6367491,31837455.0,2018-04-18 03:22:47.455000
34987,6367676,31838380.0,2018-04-18 03:22:48.380000
34988,6367853,31839265.0,2018-04-18 03:22:49.265000
34989,6368014,31840070.0,2018-04-18 03:22:50.070000
34990,6368192,31840960.0,2018-04-18 03:22:50.960000
34991,6368349,31841745.0,2018-04-18 03:22:51.745000
34992,6368516,31842580.0,2018-04-18 03:22:52.580000
34993,6368647,31843235.0,2018-04-18 03:22:53.235000
34994,6368861,31844305.0,2018-04-18 03:22:54.305000
34995,6369011,31845055.0,2018-04-18 03:22:55.055000
34996,6369151,31845755.0,2018-04-18 03:22:55.755000
34997,6369312,31846560.0,2018-04-18 03:22:56.560000
34998,6369482,31847410.0,2018-04-18 03:22:57.410000
34999,6369648,31848240.0,2018-04-18 03:22:58.240000
35000,6369823,31849115.0,2018-04-18 03:22:59.115000
35001,6369947,31849735.0,2018-04-18 03:22:59.735000
35002,6370145,31850725.0,2018-04-18 03:23:00.725000
35003,6370268,31851340.0,2018-04-18 03:23:01.340000
35004,6370455,31852275.0,2018-04-18 03:23:02.275000
35005,6370636,31853180.0,2018-04-18 03:23:03.180000
35006,6370822,31854110.0,2018-04-18 03:23:04.110000
35007,6370944,31854720.0,2018-04-18 03:23:04.720000
35008,6371144,31855720.0,2018-04-18 03:23:05.720000
35009,6371347,31856735.0,2018-04-18 03:23:06.735000
35010,6371508,31857540.0,2018-04-18 03:23:07.540000
35011,6371685,31858425.0,2018-04-18 03:23:08.425000
35012,6371836,31859180.0,2018-04-18 03:23:09.180000
35013,6371979,31859895.0,2018-04-18 03:23:09.895000
35014,6372167,31860835.0,2018-04-18 03:23:10.835000
35015,6372343,31861715.0,2018-04-18 03:23:11.715000
35016,6372488,31862440.0,2018-04-18 03:23:12.440000
35017,6372645,31863225.0,2018-04-18 03:23:13.225000
35018,6372813,31864065.0,2018-04-18 03:23:14.065000
35019,6373006,31865030.0,2018-04-18 03:23:15.030000
35020,6373140,31865700.0,2018-04-18 03:23:15.700000
35021,6373294,31866470.0,2018-04-18 03:23:16.470000
35022,6373444,31867220.0,2018-04-18 03:23:17.220000
35023,6373616,31868080.0,2018-04-18 03:23:18.080000
35024,6373789,31868945.0,2018-04-18 03:23:18.945000
35025,6373970,31869850.0,2018-04-18 03:23:19.850000
35026,6374104,31870520.0,2018-04-18 03:23:20.520000
35027,6374247,31871235.0,2018-04-18 03:23:21.235000
35028,6374426,31872130.0,2018-04-18 03:23:22.130000
35029,6374598,31872990.0,2018-04-18 03:23:22.990000
35030,6374795,31873975.0,2018-04-18 03:23:23.975000
35031,6374954,31874770.0,2018-04-18 03:23:24.770000
35032,6375097,31875485.0,2018-04-18 03:23:25.485000
35033,6375265,31876325.0,2018-04-18 03:23:26.325000
35034,6375428,31877140.0,2018-04-18 03:23:27.140000
35035,6375588,31877940.0,2018-04-18 03:23:27.940000
35036,6375748,31878740.0,2018-04-18 03:23:28.740000
35037,6375923,31879615.0,2018-04-18 03:23:29.615000
35038,6376076,31880380.0,2018-04-18 03:23:30.380000
35039,6376255,31881275.0,2018-04-18 03:23:31.275000
35040,6376430,31882150.0,2018-04-18 03:23:32.150000
35041,6376635,31883175.0,2018-04-18 03:23:33.175000
35042,6376796,31883980.0,2018-04-18 03:23:33.980000
35043,6376947,31884735.0,2018-04-18 03:23:34.735000
35044,6377090,31885450.0,2018-04-18 03:23:35.450000
35045,6377332,31886660.0,2018-04-18 03:23:36.660000
35046,6377504,31887520.0,2018-04-18 03:23:37.520000
35047,6377681,31888405.0,2018-04-18 03:23:38.405000
35048,6377839,31889195.0,2018-04-18 03:23:39.195000
35049,6378030,31890150.0,2018-04-18 03:23:40.150000
35050,6378215,31891075.0,2018-04-18 03:23:41.075000
35051,6378413,31892065.0,2018-04-18 03:23:42.065000
35052,6378586,31892930.0,2018-04-18 03:23:42.930000
35053,6378736,31893680.0,2018-04-18 03:23:43.680000
35054,6378889,31894445.0,2018-04-18 03:23:44.445000
35055,6379033,31895165.0,2018-04-18 03:23:45.165000
35056,6379193,31895965.0,2018-04-18 03:23:45.965000
35057,6379353,31896765.0,2018-04-18 03:23:46.765000
35058,6379547,31897735.0,2018-04-18 03:23:47.735000
35059,6379703,31898515.0,2018-04-18 03:23:48.515000
35060,6379854,31899270.0,2018-04-18 03:23:49.270000
35061,6380024,31900120.0,2018-04-18 03:23:50.120000
35062,6380154,31900770.0,2018-04-18 03:23:50.770000
35063,6380299,31901495.0,2018-04-18 03:23:51.495000
35064,6380460,31902300.0,2018-04-18 03:23:52.300000
35065,6380595,31902975.0,2018-04-18 03:23:52.975000
35066,6380745,31903725.0,2018-04-18 03:23:53.725000
35067,6380954,31904770.0,2018-04-18 03:23:54.770000
35068,6381110,31905550.0,2018-04-18 03:23:55.550000
35069,6381316,31906580.0,2018-04-18 03:23:56.580000
35070,6381495,31907475.0,2018-04-18 03:23:57.475000
35071,6381641,31908205.0,2018-04-18 03:23:58.205000
35072,6381813,31909065.0,2018-04-18 03:23:59.065000
35073,6381972,31909860.0,2018-04-18 03:23:59.860000
35074,6382149,31910745.0,2018-04-18 03:24:00.745000
35075,6382303,31911515.0,2018-04-18 03:24:01.515000
35076,6382450,31912250.0,2018-04-18 03:24:02.250000
35077,6382584,31912920.0,2018-04-18 03:24:02.920000
35078,6382803,31914015.0,2018-04-18 03:24:04.015000
35079,6382996,31914980.0,2018-04-18 03:24:04.980000
35080,6383177,31915885.0,2018-04-18 03:24:05.885000
35081,6383305,31916525.0,2018-04-18 03:24:06.525000
35082,6383463,31917315.0,2018-04-18 03:24:07.315000
35083,6383619,31918095.0,2018-04-18 03:24:08.095000
35084,6383819,31919095.0,2018-04-18 03:24:09.095000
35085,6384052,31920260.0,2018-04-18 03:24:10.260000
35086,6384250,31921250.0,2018-04-18 03:24:11.250000
35087,6384471,31922355.0,2018-04-18 03:24:12.355000
35088,6384638,31923190.0,2018-04-18 03:24:13.190000
35089,6384808,31924040.0,2018-04-18 03:24:14.040000
35090,6384954,31924770.0,2018-04-18 03:24:14.770000
35091,6385143,31925715.0,2018-04-18 03:24:15.715000
35092,6385356,31926780.0,2018-04-18 03:24:16.780000
35093,6385519,31927595.0,2018-04-18 03:24:17.595000
35094,6385657,31928285.0,2018-04-18 03:24:18.285000
35095,6385832,31929160.0,2018-04-18 03:24:19.160000
35096,6385990,31929950.0,2018-04-18 03:24:19.950000
35097,6386134,31930670.0,2018-04-18 03:24:20.670000
35098,6386348,31931740.0,2018-04-18 03:24:21.740000
35099,6386521,31932605.0,2018-04-18 03:24:22.605000
35100,6386669,31933345.0,2018-04-18 03:24:23.345000
35101,6386810,31934050.0,2018-04-18 03:24:24.050000
35102,6387031,31935155.0,2018-04-18 03:24:25.155000
35103,6387181,31935905.0,2018-04-18 03:24:25.905000
35104,6387346,31936730.0,2018-04-18 03:24:26.730000
35105,6387508,31937540.0,2018-04-18 03:24:27.540000
35106,6387741,31938705.0,2018-04-18 03:24:28.705000
35107,6387915,31939575.0,2018-04-18 03:24:29.575000
35108,6388133,31940665.0,2018-04-18 03:24:30.665000
35109,6388306,31941530.0,2018-04-18 03:24:31.530000
35110,6388457,31942285.0,2018-04-18 03:24:32.285000
35111,6388614,31943070.0,2018-04-18 03:24:33.070000
35112,6388751,31943755.0,2018-04-18 03:24:33.755000
35113,6388956,31944780.0,2018-04-18 03:24:34.780000
35114,6389118,31945590.0,2018-04-18 03:24:35.590000
35115,6389279,31946395.0,2018-04-18 03:24:36.395000
35116,6389426,31947130.0,2018-04-18 03:24:37.130000
35117,6389572,31947860.0,2018-04-18 03:24:37.860000
35118,6389722,31948610.0,2018-04-18 03:24:38.610000
35119,6389874,31949370.0,2018-04-18 03:24:39.370000
35120,6390027,31950135.0,2018-04-18 03:24:40.135000
35121,6390167,31950835.0,2018-04-18 03:24:40.835000
35122,6390337,31951685.0,2018-04-18 03:24:41.685000
35123,6390556,31952780.0,2018-04-18 03:24:42.780000
35124,6390798,31953990.0,2018-04-18 03:24:43.990000
35125,6390936,31954680.0,2018-04-18 03:24:44.680000
35126,6391145,31955725.0,2018-04-18 03:24:45.725000
35127,6391283,31956415.0,2018-04-18 03:24:46.415000
35128,6391456,31957280.0,2018-04-18 03:24:47.280000
35129,6391627,31958135.0,2018-04-18 03:24:48.135000
35130,6391775,31958875.0,2018-04-18 03:24:48.875000
35131,6391941,31959705.0,2018-04-18 03:24:49.705000
35132,6392093,31960465.0,2018-04-18 03:24:50.465000
35133,6392276,31961380.0,2018-04-18 03:24:51.380000
35134,6392411,31962055.0,2018-04-18 03:24:52.055000
35135,6392579,31962895.0,2018-04-18 03:24:52.895000
35136,6392747,31963735.0,2018-04-18 03:24:53.735000
35137,6392880,31964400.0,2018-04-18 03:24:54.400000
35138,6393047,31965235.0,2018-04-18 03:24:55.235000
35139,6393281,31966405.0,2018-04-18 03:24:56.405000
35140,6393453,31967265.0,2018-04-18 03:24:57.265000
35141,6393591,31967955.0,2018-04-18 03:24:57.955000
35142,6393779,31968895.0,2018-04-18 03:24:58.895000
35143,6393958,31969790.0,2018-04-18 03:24:59.790000
35144,6394167,31970835.0,2018-04-18 03:25:00.835000
35145,6394319,31971595.0,2018-04-18 03:25:01.595000
35146,6394471,31972355.0,2018-04-18 03:25:02.355000
35147,6394622,31973110.0,2018-04-18 03:25:03.110000
35148,6394771,31973855.0,2018-04-18 03:25:03.855000
35149,6394926,31974630.0,2018-04-18 03:25:04.630000
35150,6395154,31975770.0,2018-04-18 03:25:05.770000
35151,6395348,31976740.0,2018-04-18 03:25:06.740000
35152,6395537,31977685.0,2018-04-18 03:25:07.685000
35153,6395718,31978590.0,2018-04-18 03:25:08.590000
35154,6395904,31979520.0,2018-04-18 03:25:09.520000
35155,6396091,31980455.0,2018-04-18 03:25:10.455000
35156,6396247,31981235.0,2018-04-18 03:25:11.235000
35157,6396430,31982150.0,2018-04-18 03:25:12.150000
35158,6396607,31983035.0,2018-04-18 03:25:13.035000
35159,6396775,31983875.0,2018-04-18 03:25:13.875000
35160,6396920,31984600.0,2018-04-18 03:25:14.600000
35161,6397104,31985520.0,2018-04-18 03:25:15.520000
35162,6397292,31986460.0,2018-04-18 03:25:16.460000
35163,6397472,31987360.0,2018-04-18 03:25:17.360000
35164,6397628,31988140.0,2018-04-18 03:25:18.140000
35165,6397801,31989005.0,2018-04-18 03:25:19.005000
35166,6397930,31989650.0,2018-04-18 03:25:19.650000
35167,6398115,31990575.0,2018-04-18 03:25:20.575000
35168,6398296,31991480.0,2018-04-18 03:25:21.480000
35169,6398451,31992255.0,2018-04-18 03:25:22.255000
35170,6398587,31992935.0,2018-04-18 03:25:22.935000
35171,6398829,31994145.0,2018-04-18 03:25:24.145000
35172,6398976,31994880.0,2018-04-18 03:25:24.880000
35173,6399136,31995680.0,2018-04-18 03:25:25.680000
35174,6399313,31996565.0,2018-04-18 03:25:26.565000
35175,6399490,31997450.0,2018-04-18 03:25:27.450000
35176,6399674,31998370.0,2018-04-18 03:25:28.370000
35177,6399888,31999440.0,2018-04-18 03:25:29.440000
35178,6400032,32000160.0,2018-04-18 03:25:30.160000
35179,6400158,32000790.0,2018-04-18 03:25:30.790000
35180,6400335,32001675.0,2018-04-18 03:25:31.675000
35181,6400513,32002565.0,2018-04-18 03:25:32.565000
35182,6400655,32003275.0,2018-04-18 03:25:33.275000
35183,6400806,32004030.0,2018-04-18 03:25:34.030000
35184,6400958,32004790.0,2018-04-18 03:25:34.790000
35185,6401110,32005550.0,2018-04-18 03:25:35.550000
35186,6401269,32006345.0,2018-04-18 03:25:36.345000
35187,6401449,32007245.0,2018-04-18 03:25:37.245000
35188,6401608,32008040.0,2018-04-18 03:25:38.040000
35189,6401795,32008975.0,2018-04-18 03:25:38.975000
35190,6401977,32009885.0,2018-04-18 03:25:39.885000
35191,6402165,32010825.0,2018-04-18 03:25:40.825000
35192,6402291,32011455.0,2018-04-18 03:25:41.455000
35193,6402424,32012120.0,2018-04-18 03:25:42.120000
35194,6402571,32012855.0,2018-04-18 03:25:42.855000
35195,6402716,32013580.0,2018-04-18 03:25:43.580000
35196,6402916,32014580.0,2018-04-18 03:25:44.580000
35197,6403098,32015490.0,2018-04-18 03:25:45.490000
35198,6403263,32016315.0,2018-04-18 03:25:46.315000
35199,6403406,32017030.0,2018-04-18 03:25:47.030000
35200,6403608,32018040.0,2018-04-18 03:25:48.040000
35201,6403827,32019135.0,2018-04-18 03:25:49.135000
35202,6403975,32019875.0,2018-04-18 03:25:49.875000
35203,6404225,32021125.0,2018-04-18 03:25:51.125000
35204,6404499,32022495.0,2018-04-18 03:25:52.495000
35205,6404668,32023340.0,2018-04-18 03:25:53.340000
35206,6404808,32024040.0,2018-04-18 03:25:54.040000
35207,6405037,32025185.0,2018-04-18 03:25:55.185000
35208,6405203,32026015.0,2018-04-18 03:25:56.015000
35209,6405432,32027160.0,2018-04-18 03:25:57.160000
35210,6405622,32028110.0,2018-04-18 03:25:58.110000
35211,6405787,32028935.0,2018-04-18 03:25:58.935000
35212,6405937,32029685.0,2018-04-18 03:25:59.685000
35213,6406154,32030770.0,2018-04-18 03:26:00.770000
35214,6406325,32031625.0,2018-04-18 03:26:01.625000
35215,6406500,32032500.0,2018-04-18 03:26:02.500000
35216,6406663,32033315.0,2018-04-18 03:26:03.315000
35217,6406798,32033990.0,2018-04-18 03:26:03.990000
35218,6406937,32034685.0,2018-04-18 03:26:04.685000
35219,6407101,32035505.0,2018-04-18 03:26:05.505000
35220,6407291,32036455.0,2018-04-18 03:26:06.455000
35221,6407421,32037105.0,2018-04-18 03:26:07.105000
35222,6407564,32037820.0,2018-04-18 03:26:07.820000
35223,6407807,32039035.0,2018-04-18 03:26:09.035000
35224,6407959,32039795.0,2018-04-18 03:26:09.795000
35225,6408106,32040530.0,2018-04-18 03:26:10.530000
35226,6408258,32041290.0,2018-04-18 03:26:11.290000
35227,6408394,32041970.0,2018-04-18 03:26:11.970000
35228,6408607,32043035.0,2018-04-18 03:26:13.035000
35229,6408799,32043995.0,2018-04-18 03:26:13.995000
35230,6408961,32044805.0,2018-04-18 03:26:14.805000
35231,6409126,32045630.0,2018-04-18 03:26:15.630000
35232,6409302,32046510.0,2018-04-18 03:26:16.510000
35233,6409524,32047620.0,2018-04-18 03:26:17.620000
35234,6409750,32048750.0,2018-04-18 03:26:18.750000
35235,6409931,32049655.0,2018-04-18 03:26:19.655000
35236,6410095,32050475.0,2018-04-18 03:26:20.475000
35237,6410264,32051320.0,2018-04-18 03:26:21.320000
35238,6410516,32052580.0,2018-04-18 03:26:22.580000
35239,6410663,32053315.0,2018-04-18 03:26:23.315000
35240,6410795,32053975.0,2018-04-18 03:26:23.975000
35241,6410947,32054735.0,2018-04-18 03:26:24.735000
35242,6411085,32055425.0,2018-04-18 03:26:25.425000
35243,6411214,32056070.0,2018-04-18 03:26:26.070000
35244,6411364,32056820.0,2018-04-18 03:26:26.820000
35245,6411499,32057495.0,2018-04-18 03:26:27.495000
35246,6411729,32058645.0,2018-04-18 03:26:28.645000
35247,6411908,32059540.0,2018-04-18 03:26:29.540000
35248,6412050,32060250.0,2018-04-18 03:26:30.250000
35249,6412288,32061440.0,2018-04-18 03:26:31.440000
35250,6412431,32062155.0,2018-04-18 03:26:32.155000
35251,6412585,32062925.0,2018-04-18 03:26:32.925000
35252,6412732,32063660.0,2018-04-18 03:26:33.660000
35253,6412887,32064435.0,2018-04-18 03:26:34.435000
35254,6413038,32065190.0,2018-04-18 03:26:35.190000
35255,6413192,32065960.0,2018-04-18 03:26:35.960000
35256,6413352,32066760.0,2018-04-18 03:26:36.760000
35257,6413481,32067405.0,2018-04-18 03:26:37.405000
35258,6413666,32068330.0,2018-04-18 03:26:38.330000
35259,6413859,32069295.0,2018-04-18 03:26:39.295000
35260,6414016,32070080.0,2018-04-18 03:26:40.080000
35261,6414204,32071020.0,2018-04-18 03:26:41.020000
35262,6414350,32071750.0,2018-04-18 03:26:41.750000
35263,6414544,32072720.0,2018-04-18 03:26:42.720000
35264,6414732,32073660.0,2018-04-18 03:26:43.660000
35265,6414882,32074410.0,2018-04-18 03:26:44.410000
35266,6415027,32075135.0,2018-04-18 03:26:45.135000
35267,6415182,32075910.0,2018-04-18 03:26:45.910000
35268,6415342,32076710.0,2018-04-18 03:26:46.710000
35269,6415545,32077725.0,2018-04-18 03:26:47.725000
35270,6415754,32078770.0,2018-04-18 03:26:48.770000
35271,6415974,32079870.0,2018-04-18 03:26:49.870000
35272,6416135,32080675.0,2018-04-18 03:26:50.675000
35273,6416307,32081535.0,2018-04-18 03:26:51.535000
35274,6416498,32082490.0,2018-04-18 03:26:52.490000
35275,6416674,32083370.0,2018-04-18 03:26:53.370000
35276,6416867,32084335.0,2018-04-18 03:26:54.335000
35277,6417065,32085325.0,2018-04-18 03:26:55.325000
35278,6417258,32086290.0,2018-04-18 03:26:56.290000
35279,6417447,32087235.0,2018-04-18 03:26:57.235000
35280,6417610,32088050.0,2018-04-18 03:26:58.050000
